/* DATA DESCRIPTION:
Citation:	Krapivin, Vladimir (2017): Sizes, ages and number of symbionts of Mytilus edulis from three sites in the White sea. PANGAEA, https://doi.org/10.1594/PANGAEA.870537, 
	In supplement to: Krapivin, Vladimir; Bagrov, Sergey V; Varfolomeeva, Marina A (2018): Effect of tidal level on abundance of symbionts in the White Sea blue mussel. Diseases of Aquatic Organisms, 130(2), 131-144, https://doi.org/10.3354/dao03259
Coverage:	MEDIAN LATITUDE: 65.880787 * MEDIAN LONGITUDE: 34.301333 * SOUTH-BOUND LATITUDE: 65.034100 * WEST-BOUND LONGITUDE: 33.604380 * NORTH-BOUND LATITUDE: 66.312980 * EAST-BOUND LONGITUDE: 35.686020
	DATE/TIME START: 2013-07-15T00:00:00 * DATE/TIME END: 2013-07-15T00:00:00
	MINIMUM ORDINAL NUMBER: 1 * MAXIMUM ORDINAL NUMBER: 548
Event(s):	Gorelyi_Isl * LATITUDE: 66.312980 * LONGITUDE: 33.613600 * LOCATION: White Sea * DEVICE: Biological sample (BIOS)
	Lebajya_Bay * LATITUDE: 66.295280 * LONGITUDE: 33.604380 * LOCATION: White Sea * DEVICE: Biological sample (BIOS)
	Solovkecki_Isl * LATITUDE: 65.034100 * LONGITUDE: 35.686020 * LOCATION: White Sea * DEVICE: Biological sample (BIOS)
Comment:	"Up" zone is lower intertidal, "middle" zone is zero-depth, and "down" zone is 3m depth.
Parameter(s):	Event label (Event) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	DATE/TIME (Date/Time) * GEOCODE * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	ORDINAL NUMBER (Ord No) * GEOCODE * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Area/locality (Area) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Site (Site) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Zone (Zone) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Comment (Comment) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: quadrat
	Mytilus edulis, length shell [mm] (M. edulis L shell) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Mytilus edulis, age [a] (M. edulis age) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Urastoma spp. [#] (Urastoma spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Renicola spp. [#] (Renicola spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Himasthla spp. [#] (Himasthla spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Trematoda, metacercaria [#] (Metacercaria) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: sp.
	Gymnophallus spp. [#] (Gymnophallus spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Bucephalidae [#] (Bucephalidae) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: sporocyst
	Algae [#] (Alg) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: green
	Nematoda [#] (Nematoda) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Microsetella [#] (Microsetella) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Copepoda [#] (Copepoda) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Chironomidae [#] (Chironomidae) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: larvae
	Halacaridae [#] (Halacaridae) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Jaera spp. [#] (Jaera spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Ostracoda [#] (Ostrac) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	10960 data points
*/
Event	Date/Time	Ord No	Area	Site	Zone	Comment	M. edulis L shell [mm]	M. edulis age [a]	Urastoma spp. [#]	Renicola spp. [#]	Himasthla spp. [#]	Metacercaria [#]	Gymnophallus spp. [#]	Bucephalidae [#]	Alg [#]	Nematoda [#]	Microsetella [#]	Copepoda [#]	Chironomidae [#]	Halacaridae [#]	Jaera spp. [#]	Ostrac [#]
Lebajya_Bay	2013-07	445	Lebajya Bay	3	middle	1	35.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	446	Lebajya Bay	3	middle	1	32.3	2.0	3	51	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	447	Lebajya Bay	3	middle	1	34.2	3.0	1	0	2	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	448	Lebajya Bay	3	middle	1	33.0	2.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	449	Lebajya Bay	3	middle	2	47.0	5.0	10	0	0	0	0	0	1	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	450	Lebajya Bay	3	middle	2	42.5	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	451	Lebajya Bay	3	middle	2	40.5	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	452	Lebajya Bay	3	middle	2	45.4	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	453	Lebajya Bay	3	middle	2	45.4	5.0	1	2	1	1	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	454	Lebajya Bay	3	middle	2	41.6	6.0	1	1	0	0	0	0	3	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	455	Lebajya Bay	3	middle	2	48.8	9.0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	456	Lebajya Bay	3	middle	2	45.3	5.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	457	Lebajya Bay	3	middle	2	41.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	458	Lebajya Bay	3	middle	2	42.4	5.0	3	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	459	Lebajya Bay	3	middle	2	50.4	4.0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	460	Lebajya Bay	3	middle	2	37.2	5.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	461	Lebajya Bay	3	middle	2	34.6	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	462	Lebajya Bay	3	middle	2	54.4	7.0	7	0	1	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	463	Lebajya Bay	3	middle	2	35.1	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	464	Lebajya Bay	3	middle	2	50.3	4.0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	465	Lebajya Bay	3	middle	2	41.1	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	466	Lebajya Bay	3	middle	2	35.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	467	Lebajya Bay	3	middle	2	33.6	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	468	Lebajya Bay	3	middle	2	36.0	4.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	469	Lebajya Bay	3	middle	3	44.4	7.0	1	0	0	0	0	0	2	1	0	0	0	1	0	0
Lebajya_Bay	2013-07	470	Lebajya Bay	3	middle	3	44.1	4.0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	471	Lebajya Bay	3	middle	3	44.9	4.0	5	0	0	0	0	0	0	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	472	Lebajya Bay	3	middle	3	45.3	8.0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	473	Lebajya Bay	3	middle	3	42.2	4.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	474	Lebajya Bay	3	middle	3	40.0	5.0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	475	Lebajya Bay	3	middle	3	42.0	4.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	476	Lebajya Bay	3	middle	3	41.5	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	477	Lebajya Bay	3	middle	3	43.3	5.0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	478	Lebajya Bay	3	middle	3	41.7	6.0	1	0	0	0	0	0	4	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	479	Lebajya Bay	3	middle	3	52.3	6.0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	480	Lebajya Bay	3	middle	3	38.3	3.0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	481	Lebajya Bay	3	middle	3	30.3	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	482	Lebajya Bay	3	middle	3	36.4	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	483	Lebajya Bay	3	middle	3	38.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	484	Lebajya Bay	3	middle	3	36.0	5.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	485	Lebajya Bay	3	middle	3	30.3	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	486	Lebajya Bay	3	middle	3	49.3	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	487	Lebajya Bay	3	middle	3	27.4	6.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	488	Lebajya Bay	3	middle	3	35.3	3.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	489	Lebajya Bay	3	up	1	42.0	6.0	0	0	7	0	0	0	0	0	2	0	0	0	0	0
Lebajya_Bay	2013-07	490	Lebajya Bay	3	up	1	41.8	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	491	Lebajya Bay	3	up	1	39.3	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	492	Lebajya Bay	3	up	1	36.0	7.0	0	1	9	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	493	Lebajya Bay	3	up	1	40.0	7.0	0	0	1	0	0	0	3	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	494	Lebajya Bay	3	up	1	39.4	7.0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
Lebajya_Bay	2013-07	495	Lebajya Bay	3	up	1	39.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	496	Lebajya Bay	3	up	1	38.4	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	497	Lebajya Bay	3	up	1	35.4	8.0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	498	Lebajya Bay	3	up	1	36.9	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	499	Lebajya Bay	3	up	1	34.4	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	500	Lebajya Bay	3	up	1	36.0	7.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	501	Lebajya Bay	3	up	1	36.0	5.0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	502	Lebajya Bay	3	up	1	33.6	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	503	Lebajya Bay	3	up	1	32.2	6.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	504	Lebajya Bay	3	up	1	31.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	505	Lebajya Bay	3	up	1	35.5	6.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	506	Lebajya Bay	3	up	1	31.2	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	507	Lebajya Bay	3	up	1	33.5	6.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	508	Lebajya Bay	3	up	1	24.3	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	509	Lebajya Bay	3	up	2	39.2	9.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	510	Lebajya Bay	3	up	2	42.6	7.0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	511	Lebajya Bay	3	up	2	39.3	6.0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	512	Lebajya Bay	3	up	2	41.1	6.0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	513	Lebajya Bay	3	up	2	40.5	7.0	0	0	3	0	0	0	2	0	0	0	1	0	0	0
Lebajya_Bay	2013-07	514	Lebajya Bay	3	up	2	37.3	8.0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	515	Lebajya Bay	3	up	2	36.6	9.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	516	Lebajya Bay	3	up	2	37.3	6.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	517	Lebajya Bay	3	up	2	36.4	5.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Lebajya_Bay	2013-07	518	Lebajya Bay	3	up	2	35.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	519	Lebajya Bay	3	up	2	32.0	7.0	0	0	2	0	0	0	3	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	520	Lebajya Bay	3	up	2	34.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	521	Lebajya Bay	3	up	2	35.3	4.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	522	Lebajya Bay	3	up	2	30.2	3.0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	523	Lebajya Bay	3	up	2	33.2	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	524	Lebajya Bay	3	up	2	34.1	4.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	525	Lebajya Bay	3	up	2	33.0	6.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	526	Lebajya Bay	3	up	2	26.9	3.0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	527	Lebajya Bay	3	up	2	34.3	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	528	Lebajya Bay	3	up	2	35.0	9.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	529	Lebajya Bay	3	up	3	35.0	4.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	530	Lebajya Bay	3	up	3	35.3	5.0	0	0	4	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	531	Lebajya Bay	3	up	3	35.3	6.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	532	Lebajya Bay	3	up	3	34.6	7.0	0	0	1	0	0	0	2	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	533	Lebajya Bay	3	up	3	43.5	9.0	0	1	8	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	534	Lebajya Bay	3	up	3	32.4	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	535	Lebajya Bay	3	up	3	39.2	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	536	Lebajya Bay	3	up	3	39.6	6.0	0	0	8	0	0	0	1	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	537	Lebajya Bay	3	up	3	32.4	6.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	538	Lebajya Bay	3	up	3	43.0	8.0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
Lebajya_Bay	2013-07	539	Lebajya Bay	3	up	3	31.7	3.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	540	Lebajya Bay	3	up	3	29.7	3.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	541	Lebajya Bay	3	up	3	32.5	7.0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	542	Lebajya Bay	3	up	3	37.3	8.0	0	1	3	0	0	0	0	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	543	Lebajya Bay	3	up	3	32.8	5.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	544	Lebajya Bay	3	up	3	36.4	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	545	Lebajya Bay	3	up	3	36.0	6.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	546	Lebajya Bay	3	up	3	29.7	5.0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	547	Lebajya Bay	3	up	3	32.9	5.0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	548	Lebajya Bay	3	up	3	33.3	6.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
